year,month,자치구코드,시간대구분,male_pop,female_pop
2020,2,11140,13,196439.2654586207,190682.17543793103
2020,2,11140,14,196422.71356896553,190227.0296275862
2020,2,11140,15,193901.74101034482,186027.41191379313
2020,2,11140,16,187929.3564551724,179320.01902413793
2020,2,11140,17,176288.61400689653,166914.965962069
2020,2,11140,18,150868.07365862068,140119.77501724137
2020,2,11140,19,130927.03872413794,123112.58148620688
2020,2,11140,20,118557.40126206896,113040.1500551724
2020,2,11140,21,107664.2105275862,104119.30103793103
2020,2,11140,22,98641.98916551724,96409.73957241379
2020,2,11140,23,90123.61897586207,89751.32459999999
2020,2,11170,0,129194.71707586208,137891.96709310345
2020,2,11170,1,128344.67465172414,137458.3995275862
2020,2,11170,2,127810.86996551725,137130.93241724136
2020,2,11170,3,127336.34317931035,136851.7349413793
2020,2,11170,4,127559.4661862069,137066.27208275863
2020,2,11170,5,130065.56379655172,137744.11927586206
2020,2,11170,6,135603.7109310345,139622.3986551724
2020,2,11170,7,144388.6464137931,146176.7430275862
2020,2,11170,8,149239.33065172413,154803.1402724138
2020,2,11170,9,152064.31003103446,157933.91293448277
2020,2,11170,10,153166.04666896554,159025.49856206897
2020,2,11170,11,154656.85482413793,160546.50770689658
2020,2,11170,12,154874.73671724138,161469.81575862068
2020,2,11170,13,155765.41755172415,162400.43989655172
2020,2,11170,14,155913.26436206896,163017.43797241378
2020,2,11170,15,156124.4430827586,163407.16276206894
2020,2,11170,16,155437.17614482756,162749.21651034485
2020,2,11170,17,154767.9451551724,162098.28211379307
2020,2,11170,18,153576.35532413793,160246.81252413793
2020,2,11170,19,145635.81444482759,153903.30144482758
2020,2,11170,20,140872.4081275862,150073.22731724137
2020,2,11170,21,138013.70924827587,146685.2553862069
2020,2,11170,22,135404.30762068965,143643.87547241378
2020,2,11170,23,130486.35309655173,138815.61962068966
2020,2,11200,0,161096.75790344828,178502.3395827586
2020,2,11200,1,161219.27173103447,178602.49079310344
2020,2,11200,2,161443.42617931034,178842.76598275863
2020,2,11200,3,161696.5794551724,178974.50071379312
2020,2,11200,4,162250.66342068964,179326.98888965516
2020,2,11200,5,164155.5959172414,180112.74148275863
2020,2,11200,6,166757.36470689657,181095.39782758622
2020,2,11200,7,170446.25617586207,183967.20433103447
2020,2,11200,8,174614.88128965517,188933.48204827585
2020,2,11200,9,175408.46189655174,188430.95854827587
2020,2,11200,10,175042.20483448275,187709.28602413795
2020,2,11200,11,173853.23684827585,186796.9956413793
2020,2,11200,12,173627.4622586207,186943.17535517243
2020,2,11200,13,173293.98325172413,186774.77360344827
2020,2,11200,14,173248.6705034483,186865.08499310346
2020,2,11200,15,173627.8840172414,187386.7940448276
2020,2,11200,16,174120.23668620692,187671.2525275862
2020,2,11200,17,174646.07660344828,188340.11573793105
2020,2,11200,18,174285.42540344826,188593.97980344825
2020,2,11200,19,169206.23363448275,183709.8124586207
2020,2,11200,20,167209.35002758622,182503.05009310346
2020,2,11200,21,165784.52073448276,181580.32597586207
2020,2,11200,22,165024.30982413792,181131.3326724138
2020,2,11200,23,162036.5712413793,178981.2430758621
2020,2,11215,0,181540.22228965515,204250.34691724138
2020,2,11215,1,181222.76905172414,204150.1737310345
2020,2,11215,2,181033.25065517242,204081.2770137931
2020,2,11215,3,180833.68674137932,204032.22561724138
2020,2,11215,4,180746.1429448276,203876.0573551724
2020,2,11215,5,181023.42750344827,203723.73100344828
2020,2,11215,6,180047.5721586207,203134.9836827586
2020,2,11215,7,177754.39010689655,202827.01015172413
2020,2,11215,8,170183.83034482758,195996.11422068966
2020,2,11215,9,166083.39885172414,190243.7464551724
2020,2,11215,10,164360.90503793105,188382.48033793105
2020,2,11215,11,163339.71110689658,187414.30363793104
2020,2,11215,12,163310.95367586208,187273.7273137931
2020,2,11215,13,163185.8991413793,186868.06748965516
2020,2,11215,14,163606.3630586207,187290.5898413793
2020,2,11215,15,164597.99993793105,188615.17220689656
2020,2,11215,16,166193.58595517243,190289.72291379308
2020,2,11215,17,170073.45889310344,193587.4544137931
2020,2,11215,18,179153.95843103447,202598.72625862068
2020,2,11215,19,182227.29408275863,205089.85362068965
2020,2,11215,20,183624.68125172413,206104.0119448276
